,created,day,hr,month,name,text,truth,characters2,characters4,characters3,combined,words,numbersInName,specialCharsText,capsInText
1150,2011-12-15 15:20:00,15.0,15.0,12.0,LuciferDarkness,@DeceitfulBrute Is there anything you would like me to show you? To keep you distracted? *I cross my legs and lower myself onto the floor.*,1,1,1,1,1,1,0,139,5
1151,2016-11-08 13:28:46,8.0,13.0,11.0,camosaseko,RT @Crutch4: Maybe if I drink enough coffee this day will end quicker. #ElectionDay,-1,-1,-1,-1,-1,-1,0,83,7
1152,2016-12-11 09:29:17,11.0,9.0,12.0,cookncooks,"RT @Stormtroepen: En dat zegt iemand die de helft van Nederland, pvv stemmers in TBS wil stoppen. Zoals hij op TV bij Rtl live melde! https…",-1,-1,-1,-1,-1,-1,0,140,12
1153,2016-12-22 10:04:05,22.0,10.0,12.0,traceyhappymom,"RT @KattFunny: Hashtag game hosts:
If you are currently ghosted on Twitter, please DM me your tweets, and I'll retweet them for you.",-1,-1,-1,-1,-1,-1,0,133,10
1154,2017-03-08 08:36:01,8.0,8.0,3.0,nataturn,"RT @TimesSport: Wiggins' team-mate calls on Tour de France winner to front up in Jiffy bag row, writes @DickinsonTimes https://t.co/ItVSUzu…",-1,-1,-1,-1,-1,-1,0,140,14
1155,2016-08-28 14:03:50,28.0,14.0,8.0,melanymelanin,RT @THEE_Hollywood: White America gets mad when black men exercise their voice and speak on it's history of oppression https://t.co/KWmwaHI…,-1,-1,-1,-1,-1,-1,0,140,13
1156,2017-07-14 09:49:28,14.0,9.0,7.0,queenofthewo,#MakeABookWarm The Girl with the Dragon sunburn @midnight,-1,-1,-1,-1,-1,-1,0,57,7
1157,2009-06-16 21:53:00,16.0,21.0,6.0,sleighbells,2008/9 setting up tables for brunch in the AM listening to Outkast ‰ЫПElevators‰Ыќ over and over and over again.,1,1,1,1,1,1,0,112,4
1158,2016-12-17 17:04:01,17.0,17.0,12.0,brianaregland,RT @dwaynefighter: Imagine trey songz and jussie smollett on a track together. Yikes.,-1,-1,-1,-1,-1,-1,0,85,4
1159,2012-02-27 18:57:00,27.0,18.0,2.0,johanna4892,@Brenda92M lmao. Ugh _Щч_ I'm not ready. And he keeps saying it. I think he's dead ass serious,1,1,1,1,1,-1,4,94,6
1160,2016-03-08 07:51:49,8.0,7.0,3.0,evagreen69,"RT @maroulakiz: Abortion does not end a pregnancy...
#prolife https://t.co/fzvCnxydOX",-1,-1,-1,-1,-1,-1,2,86,6
1161,2007-09-17 08:08:00,17.0,8.0,9.0,mom2twinz,@AmazonVideo Really enjoyed #RedOaks Took me back to that awesome decade of big hair and short shorts!,1,-1,1,-1,-1,1,1,102,6
1162,2014-08-10 16:41:00,10.0,16.0,8.0,aaronred18promo,"#Reverbnation #musicartist Get 100,000 song plays, 20,000 fans, 15,000 likes and 3,500 comments reach popularity https://t.co/m0jpU400HE",1,1,1,1,-1,1,2,136,5
1163,2015-06-21 07:58:00,21.0,7.0,6.0,5sosmeetupdayS,Bc they're hot. And they can sing rlly well. And... well.... hm. I'm running out of reasons _Щчв_ЩЄ_ https://t.co/a7t40NNkwE,1,1,1,1,1,-1,1,124,7
1164,2016-11-16 15:50:38,16.0,15.0,11.0,traceyhappymom,RT @tyarrum77: #ItsUnacceptableTo misplace your neighbor's cat,-1,-1,-1,-1,-1,-1,0,62,5
1165,2016-11-24 08:59:08,24.0,8.0,11.0,kathiemrr,RT @ianxmather: You never know.  Jill Stein could've won.  #Recount2016,-1,-1,-1,-1,-1,-1,0,71,6
1166,2015-05-01 23:04:00,1.0,23.0,5.0,doolyprk,Jimin: *wears a puma headband and unintentionally saved kpop once again*,1,1,1,1,1,-1,0,72,1
1167,2017-01-02 16:06:27,2.0,16.0,1.0,mr_clampin,RT @JamFlint: More computer training from this kid. #2017SurvivalTips https://t.co/tMuO52rhuA,-1,-1,-1,-1,-1,-1,0,93,10
1168,2012-01-21 08:55:00,21.0,8.0,1.0,caitylou_x,@_VictoriaWatts @worthlesssliars @Eden_M_P we can all bring a different cake and just sit and have a gossip ‰чј•ьЏ,1,1,1,1,1,-1,0,114,5
1169,2015-11-30 17:08:50,30.0,17.0,11.0,mil0blake,RT @KurtSchlichter: Why is dismembering babies OK with you? @crazyfamilyomg @SovereignGuy,-1,-1,-1,-1,-1,-1,1,89,9
1170,2014-08-12 18:47:00,12.0,18.0,8.0,kaylinameliaa,@amandaddington applied media and communication arts. Best decision I ever made! The teachers are amazing and you meet incredible ppl _ЩХҐ,1,1,1,1,1,1,0,138,3
1171,2015-03-17 17:14:57,17.0,17.0,3.0,johnbranchh,It is through an excess of emotions that a sweetness is felt.,-1,1,1,1,-1,-1,0,61,1
1172,2016-02-25 08:20:12,25.0,8.0,2.0,jeannemccarthy0,RT @DailyCaller: Watchdog Says Billions Still Going Down The Afghan Drain https://t.co/Z5DRd5GeAE https://t.co/4GsMf2CS5e,-1,-1,-1,-1,-1,-1,1,121,23
1173,2016-10-28 17:37:11,28.0,17.0,10.0,kansasdailynews,FBI: New Clinton emails prompt further investigation https://t.co/ezkHOHR3gd #news,-1,-1,-1,-1,-1,-1,0,82,9
1174,2011-01-08 08:52:00,8.0,8.0,1.0,DanOfCydonia,@scttpilgrim ive superseded tumblr and pinterest but you should totes follow my instagram for coffee pics,1,1,1,-1,1,1,0,105,0
1175,2016-12-22 23:39:29,22.0,23.0,12.0,laurabaeley,RT @WorldTruthTV: Corey Feldman Exposes Hollywood Pedophilia | World https://t.co/telXZBWPRi https://t.co/eQ7G2diIPS,-1,-1,-1,-1,-1,-1,0,116,23
1176,2017-02-21 08:47:17,21.0,8.0,2.0,willisbonnerr,RT @MusicJunkyPush: 6 Reasons Indie Artists Fail https://t.co/vooMycGDTg https://t.co/nZgsNtbDyS,-1,-1,-1,-1,-1,-1,0,96,17
1177,2009-07-21 11:45:00,21.0,11.0,7.0,StephanieBucher,Nothing like slipping at school running to your car and getting covered in mud,1,1,1,1,1,1,0,78,1
1178,2016-10-06 22:36:41,6.0,22.0,10.0,randolphburrr,"RT @pollreport: FLORIDA
President:
Clinton (D) 47%
Trump (R) 40%
(U. of North Florida, LV, 9/27 - 10/4)",-1,-1,-1,-1,-1,-1,0,103,19
1179,2014-11-03 13:06:00,3.0,13.0,11.0,Kulbarah,"@TartiiCat I've at least learned that it happens to each and every artist/creator, regardless of previous success. It does suck though :c",1,1,1,1,1,1,0,137,4
1180,2013-07-08 11:20:00,8.0,11.0,7.0,miss____queen,@ChrisOflyng um i love hot tea and cuddles and idc whether you're sick or not :))),1,1,1,1,-1,1,0,82,2
1181,2015-06-11 16:14:32,11.0,16.0,6.0,anthonywoodboy,RT @RussiaInsider: Berlusconi Forza Italia Party to Urge Lifting of Anti-Russian Sanctions http://t.co/M294VyYGk1 #sanctions #Berlusconi ht…,-1,-1,-1,-1,-1,-1,0,140,18
1182,2016-08-15 14:30:24,15.0,14.0,8.0,amandavgreen,RT @ChrixMorgan: My friend’s #ChildrenThinkThat Trump saw the dinosaurs https://t.co/1FPJFaUXaW,-1,-1,-1,-1,-1,-1,0,95,16
1183,2012-01-29 12:43:00,29.0,12.0,1.0,NickDuff91,I quite like the look of the Joker. It's something we haven't seen before and I can get behind that!,1,1,1,1,1,1,2,100,4
1184,2017-01-18 05:39:28,18.0,5.0,1.0,ameliebaldwin,RT @CherokeeBlueTP: This is now waaaay beyond #liberalmadness. #breakingnews https://t.co/Mp5HxAmxyG,-1,-1,-1,-1,-1,-1,0,100,11
1185,2016-08-04 09:11:56,4.0,9.0,8.0,kaydenmelton,"RT @EricHaywood: ""Obama gave Iran money! So please give me money!"" https://t.co/q9GEAt2Wte",-1,-1,-1,-1,-1,-1,0,90,11
1186,2011-04-11 09:29:00,11.0,9.0,4.0,whaley87,@Sassy_Hollie Only been Venice and Florence _ЩчЫ have a good one,1,1,1,1,1,1,2,64,5
1187,2015-02-02 16:59:00,2.0,16.0,2.0,YourBiomarker,Check out @FightCRC (https://t.co/OLmwalljPO) to learn more about #Biomarkers and #colorectalcancer.,1,1,1,1,1,1,0,100,10
1188,2016-09-10 15:21:40,10.0,15.0,9.0,prettylaraplace,"RT @CarmineZozzora: Hillary Clinton: ""Stronger together!"" - which is why I'm insulting every American who isn't voting for me!

#TrumpPence…",-1,-1,-1,-1,-1,-1,0,140,11
1189,2015-05-03 15:00:38,3.0,15.0,5.0,westernwindwes,AWESOME!!! http://t.co/v4Mf51OeDB,-1,-1,-1,-1,-1,-1,0,33,11
1190,2016-10-17 14:09:35,17.0,14.0,10.0,giselleevns,"RT @KatieTierneyH: #MakeMeHateYouInOnePhrase 
Thanks for your advice but I'm not going to take it",-1,-1,-1,-1,-1,-1,0,98,14
1191,2015-05-31 12:51:53,31.0,12.0,5.0,cassieweltch,RT @sharpular: We Gouta Get Out of This Place #makeasongill,-1,-1,-1,-1,-1,-1,0,59,8
1192,2017-01-24 09:41:45,24.0,9.0,1.0,jeffreykahunas,RT @GabRosenberg: New report by @ngomonitor: the EU is a major funder of the discriminatory anti-#Israel #BDS movement https://t.co/Y9ZJ2iA…,-1,-1,-1,-1,-1,-1,0,140,15
1193,2013-02-27 13:52:00,27.0,13.0,2.0,RogerKatherine,What's the prerequirement insofar as herself approval and kinds in other respects better self certifications?: XWnOtByXD,1,1,1,1,1,1,0,120,7
1194,2016-07-27 08:00:10,27.0,8.0,7.0,kansasdailynews,Highlights from Bill Clinton's past DNC speeches https://t.co/uMZwXM60Nr #politics,-1,-1,-1,-1,-1,-1,0,82,11
1195,2016-08-04 13:20:52,4.0,13.0,8.0,worldofhashtags,RT @Deadly_Legion: #ObamasWishList A toupee like Trump's https://t.co/KkagSU3eqn,-1,-1,-1,-1,-1,-1,0,80,12
1196,2016-12-21 16:07:06,21.0,16.0,12.0,daileyjadon,"RT @TGJones_62: #secondhandgifts
This T-SHIRT.. https://t.co/Pdfhyd1YMG",-1,-1,-1,-1,-1,-1,0,72,16
1197,2015-01-14 08:37:19,14.0,8.0,1.0,patriotraphael,people die all the time from cabin intrusions when driving ATVs http://t.co/8HUfCJbU4L,-1,-1,-1,-1,-1,1,0,86,9
1198,2015-09-19 22:46:00,19.0,22.0,9.0,anacastillejo24,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,2,73,21
1199,2016-12-22 10:04:25,22.0,10.0,12.0,traceyhappymom,RT @BARON_1987: #LastMinuteGifts2016 we all know that never works out well. because we be rushing at times to get a gift for someone 😂🤣,-1,-1,-1,-1,-1,-1,0,135,10
1200,2009-01-29 14:07:00,29.0,14.0,1.0,SimonJ68,"Queen Mary should have been booked for time wasting in University Challenge. 

And not had the beef / chicken points either.",1,1,1,1,1,1,2,124,5
1201,2017-03-07 19:10:18,7.0,19.0,3.0,wonderhann,"RT @suzidixon77: RT @alukeonlife: @suzidixon77 @mattdesmier https://t.co/fskFma2gLR interesting... some things, not so great",-1,-1,-1,-1,-1,-1,0,124,7
1202,2013-01-01 18:01:00,1.0,18.0,1.0,tracinnasv,@LKA2U @askjillian Exactly and bravo to your husband!!!,1,1,-1,1,1,-1,0,55,5
1203,2010-08-08 16:33:00,8.0,16.0,8.0,DJD_ice,Processed meat is bad for you?!?! Well fuck me there's a surprise. It'S filthy dirty and disgusting STOP EATING... https://t.co/IytR4bTQkI,1,1,1,1,1,1,0,138,19
1204,2009-01-07 06:43:00,7.0,6.0,1.0,bobdestefano,The Marketer's Guide to Developing a Strong Corporate and Brand Identity - https://t.co/ppXwRl5SS0 #b2b #onlinemarketing #branding,1,1,1,1,1,1,0,130,12
1205,2016-07-30 15:25:52,30.0,15.0,7.0,mr_clampin,RT @BasilShuiski: #ihatepokemongobecause  basically it's  just digital steroids.,-1,-1,-1,-1,-1,-1,0,80,4
1206,2012-04-08 04:53:00,8.0,4.0,4.0,Hope_And_Believ,I can't stop laughing because When I heard the song I dance like that _Щчв_Щчв_Щчв https://t.co/8BvGuh6QB9,1,1,1,1,1,1,0,106,8
1207,2017-01-26 03:58:21,26.0,3.0,1.0,jeffreykahunas,RT @Eagle_Vision: Anonymous sources = fake news https://t.co/2Xgn0pX17I,-1,-1,-1,-1,-1,-1,0,71,8
1208,2015-06-03 10:57:00,3.0,10.0,6.0,Zayan_Tariq_,Waqar bhai us too much he started his journey from burma and now had recently helped muslims in syria @ZakaWaqar,1,1,-1,1,1,-1,0,112,3
1209,2015-09-11 04:30:00,11.0,4.0,9.0,tariqazizabbas2,Do Astsgh far.  Good night Brother Sister and friends from sindh pakistan.,1,1,-1,-1,-1,-1,1,74,5
1210,2016-11-08 22:24:54,8.0,22.0,11.0,laurabaeley,"TODAY, EVERYTHING CHANGES. VOTE TRUMP! #DrainTheSwamp #TrumpPence16 https://t.co/JdUIklXuG7 #TrumpForPresident",-1,-1,-1,-1,-1,-1,0,110,44
1211,2015-05-09 17:35:00,9.0,17.0,5.0,procellparts,#Procellparts We offer the highest-quality parts and the best price along with fast deliver and unmatched customer service,1,1,1,1,1,1,0,122,2
1212,2015-06-16 12:35:00,16.0,12.0,6.0,schlo_motion,When you're walking to class and a car zooms past and splashes you just like in movies. Never felt more like a movie star.,1,1,-1,1,1,-1,0,122,2
1213,2016-07-29 22:10:41,29.0,22.0,7.0,dailysandiego,Trump transition tests outsider's governing ability  #business,-1,-1,-1,-1,-1,-1,0,62,1
1214,2011-05-04 20:52:00,4.0,20.0,5.0,ramblejamble,Amnesty investigates impact of resource extraction on indigenous communities https://t.co/pOa4Ut39Vx,1,-1,-1,1,-1,1,0,100,4
1215,2012-05-28 08:16:00,28.0,8.0,5.0,ebarnhart6,"No better feeling than coming home from a long day at work, taking all your clothes off, and stuffing your face with food",1,1,1,1,1,-1,1,121,1
1216,2011-09-08 03:24:00,8.0,3.0,9.0,Helz999,Sending love and positivity your way ‰ќ_•ьЏ https://t.co/Q9mKHdlA3u,1,1,1,1,1,1,3,67,5
1217,2009-05-14 16:01:00,14.0,16.0,5.0,bchase789,"@BarstoolBigCat ""I got stuck in traffic"" is a tough excuse to go with when 52/53 people make it somewhere on time and you're number 53",1,1,-1,1,1,-1,3,134,4
1218,2016-04-06 14:18:27,6.0,14.0,4.0,johnbranchh,"RT @chbacon: @Lee_in_Iowa @BernieSanders @HillYes1 Remember how crazies vandalized legislators' homes during ACA fight? This has to stop, B…",-1,-1,-1,-1,-1,-1,0,140,14
1219,2017-01-17 00:59:01,17.0,0.0,1.0,thefoundingson,It doesn't belong in the western culture and I don't have to approve it. They want to force you idiots into wearing… https://t.co/OyTPwJFPd8,-1,1,-1,-1,-1,1,0,140,9
1220,2015-01-04 03:03:00,4.0,3.0,1.0,FoxCampers,Muslims.. Doing what they do best. Intimidation and extortion. Are there any Arab Muslims who haven't been arrested? https://t.co/NlWiPCd1oI,1,-1,-1,-1,-1,-1,0,140,11
1221,2015-10-21 01:41:00,21.0,1.0,10.0,Roar_zRevive,@MarkHaynes and Univerde season 3?,1,1,1,1,1,1,0,34,3
1222,2017-02-01 06:11:41,1.0,6.0,2.0,hyddrox,"RT @cmdorsey: If #SanctuaryCItyMayors won't enforce the law, I would surmise that laws that ban SMOKING CIGARETTES is null &amp; void also",-1,-1,-1,-1,-1,-1,0,138,25
1223,2011-03-09 16:39:00,9.0,16.0,3.0,therhoten,"The 25 best horror movies since 2000. (Co-sign on 1,2,3 and 5) @TheAVClub https://t.co/6GOg9COiYA",1,1,1,1,1,1,0,97,12
1224,2015-09-07 12:04:00,7.0,12.0,9.0,SofiaSuarez_0,Brothers and sisters :D,1,1,1,1,1,1,1,23,2
1225,2016-11-21 11:39:09,21.0,11.0,11.0,happkendrahappy,"RT @PolyPatriot: THE WORST PRESIDENT IN HISTORY! Obama Hands Out Medals of Freedom to Major Democratic Donors, Supporters https://t.co/JSFc…",-1,-1,-1,-1,-1,-1,0,140,42
1226,2011-02-12 17:37:00,12.0,17.0,2.0,hey_gordis,@_jasminechavez come home and rub my head? _Щчв,1,1,1,1,1,1,0,47,0
1227,2014-05-05 20:42:00,5.0,20.0,5.0,FollowGlobal_00,I'm a Birdie and I #Fuk Hot Bitches !!! https://t.co/qWCJ5B5evV,1,1,-1,-1,1,-1,2,63,11
1228,2009-11-07 00:20:00,7.0,0.0,11.0,Ophiologist,He bought me a еЈ4 smoothie from a cafe and it was so small,1,1,1,1,-1,1,0,59,1
1229,2014-06-19 18:36:00,19.0,18.0,6.0,DalynnBurbank,In flagstaff you could wear flannels everyday and no one would say anything,1,1,1,1,1,-1,0,75,1
1230,2014-04-01 12:11:00,1.0,12.0,4.0,ClubNedCafe,@wa_weed_tourism Hi! Thanks for following us! Please check us out @ https://t.co/Ub8bD0kH0o  on Facebook and MassRoots too! :) Come visit!,1,1,1,1,1,1,0,138,10
1231,2015-06-23 12:49:00,23.0,12.0,6.0,AmazingIyPhil,"@Dancouldbonfire Phil moved his hips along yours, rubbing himself against you. He held onto you and made quiet noises too, blushing +",1,1,-1,-1,1,1,0,133,3
1232,2013-09-14 13:40:00,14.0,13.0,9.0,SkylerSabas,A family in my neighborhood is having a birthday party for their dog and inviting other dogs in the neighborhood... #thingswhitefolkslike,1,1,1,1,1,1,0,137,1
1233,2014-11-20 06:17:00,20.0,6.0,11.0,aspire_sports,Lots of chat on @LewisHamilton and the 1st turn at COTA yday. He was the ONLY driver to have a PROPER look up to T1 before he got in the car,1,1,1,1,1,1,0,140,19
1234,2017-01-03 08:46:18,3.0,8.0,1.0,_nickluna_,"RT @ActivistPost: ""Europe Proposes Confiscating Gold, Cash, Bitcoin, And Prepaid Cards To Fight “Terrorist Financing” https://t.co/VDFWbac4…",-1,-1,-1,-1,-1,-1,0,140,21
1235,2016-08-17 15:31:49,17.0,15.0,8.0,worldofhashtags,RT @DanaGeezus: #TrumpsFavoriteHeadline 'Let Them Eat Cake': Trump As Popular as Marie Antoinette,-1,-1,-1,-1,-1,-1,0,97,16
1236,2016-12-07 15:19:17,7.0,15.0,12.0,giselleevns,RT @SemeiMuCasa: #IdRunForPresidentIf it only and only meant going places I can't even pronounce,-1,-1,-1,-1,-1,-1,0,96,11
1237,2016-10-06 23:54:00,6.0,23.0,10.0,kenzdonovan,RT @ihatethemedia: What? No Clinton Foundation? Can't imagine why? https://t.co/a2i8SgK6tL,-1,-1,-1,-1,-1,-1,0,90,10
1238,2014-03-03 04:58:00,3.0,4.0,3.0,RICHIE_MILLZ,Up and thankful,1,-1,-1,-1,1,1,0,15,1
1239,2015-09-16 01:27:00,16.0,1.0,9.0,jhonadelacruz73,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,2,73,21
1240,2016-07-21 11:04:28,21.0,11.0,7.0,marianeuberg1,#Merkel und die #CDU werden nie die #AfD-Wähler verteufeln! #Merkelmussbleiben,-1,-1,-1,-1,-1,-1,1,78,8
1241,2010-11-29 21:25:00,29.0,21.0,11.0,spikesfishhouse,Case of the Mondays? Say buh-bye! Fresh fish and delicious flavors from Spike's can combat even the Monday-est of... https://t.co/RzcFuKNxj4,1,1,1,1,1,1,0,140,10
1242,2008-10-07 12:23:00,7.0,12.0,10.0,paulmounts,@cracksh0t Last time i took my daughter to this she got scared and kickboxed the zombies jumping out at her. Hard.Hope he wasn't one to them,1,1,1,1,1,1,0,140,3
1243,2015-10-25 09:27:00,25.0,9.0,10.0,funding101_org,Non-ProfitsеКsignup forеКtheеК#freeеКеКaffiliateеК#accountеКatеКhttps://t.co/ipyqG0FEZfеКandеКearnеК35%еКofеКeveryеКsale! https://t.co/jwuZLvoTAq,1,1,-1,1,1,-1,3,145,10
1244,2016-02-20 10:12:50,20.0,10.0,2.0,michellearry,RT @Suthen_boy: ❗️US Accepts 6X More illegals than All of Latin America  https://t.co/NfAVvGCGJe Thx to O,-1,-1,-1,-1,-1,-1,0,105,20
1245,2016-11-14 14:04:08,14.0,14.0,11.0,giselleevns,#RealLifeMagicSpells https://t.co/R6MujHDOcc,-1,-1,-1,-1,-1,-1,0,44,9
1246,2014-10-21 21:20:00,21.0,21.0,10.0,waltertv4real,"My ironing board got delivered last night at 4 am. Heard mysterious knocking, looked outside and bang! Totally shook https://t.co/sLl9ZS94NS",1,1,1,1,1,-1,1,140,8
1247,2017-01-25 18:51:18,25.0,18.0,1.0,ameliebaldwin,RT @brook_packard: #ThankYouTrump for ensuring the US is behind China when it comes to energy. #NoDAPL #ClimateChangeisReal https://t.co/lf…,-1,-1,-1,-1,-1,-1,0,140,16
1248,2009-04-16 03:13:00,16.0,3.0,4.0,greekoutdoors,@Nothingbutsnack @TheoPaphitis Congratulations on your #SBS win and welcome to the family #networksbs,1,1,1,1,1,1,0,101,7
1249,2016-09-09 16:08:43,9.0,16.0,9.0,cornellburchet,"RT @JoyAnnReid: IOW, during the primaries Kellyanne laid out (in kinda troubling fashion) Trump's core vulnerability. HT @Peachie100 https:…",-1,-1,-1,-1,-1,-1,0,140,13
1250,2016-11-21 15:42:00,21.0,15.0,11.0,kathiemrr,RT @im_srishabh21: Don't be the person at the table closest to the kitchen. You may be the one obligated to get things from there. #Surviva…,-1,-1,1,-1,-1,-1,0,140,5
1251,2016-09-27 01:56:43,27.0,1.0,9.0,leroylovesusa,#ThingsMoreTrustedThanHillary Transgender people in a bathroom next to you,-1,-1,-1,-1,-1,-1,0,74,6
1252,2010-03-05 01:39:00,5.0,1.0,3.0,QOOUTERS,She Put Marbles In Gray Mush And Made Something Awesome! https://t.co/QSEGIrFAc2 https://t.co/8LHRGEuFh0,1,1,-1,-1,-1,-1,0,104,23
1253,2013-07-14 22:55:00,14.0,22.0,7.0,AliceResse,"""Spectre"" world premiere: Daniel Craig and his co-stars certainly looked like special agents in their sophisti... https://t.co/Qe2CTsJ3B2",1,1,1,1,1,1,0,137,8
1254,2012-09-03 01:17:00,3.0,1.0,9.0,realuzzyfluxz,You can miss people and still never want to see them again,1,1,1,1,1,-1,0,58,1
1255,2015-09-15 19:59:02,15.0,19.0,9.0,hollandpatrickk,@ffs_just_stop #2A must be banned among #blacks https://t.co/WUExhYxWSg,-1,1,-1,-1,1,-1,0,71,7
1256,2017-07-14 22:23:34,14.0,22.0,7.0,datwisenigga,RT @QU4V0: Neva Let These Niggas Ride Yo Wave 🌊,-1,-1,1,-1,-1,-1,0,47,12
1257,2015-08-18 18:49:00,18.0,18.0,8.0,legnalizquen,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
1258,2015-09-11 14:08:00,11.0,14.0,9.0,BestGUYfriendMo,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
1259,2010-02-26 10:03:00,26.0,10.0,2.0,mirandajewelz,some shit will never be the same and there isn't shit i can do about it.,1,1,1,1,1,1,0,72,0
1260,2009-04-23 11:01:00,23.0,11.0,4.0,lizzmccann,Imo many of the people @foxnews don't really like @realDonaldTrump and I am getting a little tired of them trying to tell me how to think,1,1,1,1,1,-1,0,137,4
1261,2016-10-27 11:31:24,27.0,11.0,10.0,leroylovesusa,"RT @theordinaryman2: Each star on that hideous flag represents a death of a nation

#no2EU #EUSpring #BrexitBritain #EuropeanUnion #EUCrisi…",-1,-1,-1,-1,-1,-1,0,142,15
1262,2014-02-03 11:07:00,3.0,11.0,2.0,Danisnotserious,@graveyardlester yeah he probably does why wouldnt he youre so nice and sweet and agakdlskssksl &gt;.&lt;,1,1,-1,-1,1,1,0,105,0
1263,2015-09-14 21:32:00,14.0,21.0,9.0,mitchie0316,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,4,73,21
1264,2011-08-08 09:37:00,8.0,9.0,8.0,GabeFontaine,And obv watch it _Щч _ЩТ_ https://t.co/pA8dbluDpN #GoInwards #Understatedinc,1,1,1,1,1,1,0,76,7
1265,2017-01-02 05:15:36,2.0,5.0,1.0,ryanmaxwell_1,"RT @Pamela_Moore13: THANK YOU OBAMA! FOR YOUR LEGACY! FOR ALL!

Professor Stephen Cohen: ""We are in an exceedingly dangerous relationship w…",-1,-1,-1,-1,-1,-1,1,142,40
1266,2016-10-06 13:30:03,6.0,13.0,10.0,garrettsimpson_,RT @NahBabyNah: Who won the VP debate - and will it matter? Andrew has a different take. Plus the really big story no one's c... https://t.…,-1,-1,-1,-1,-1,-1,0,140,10
1267,2015-07-23 06:04:00,23.0,6.0,7.0,mikitap1,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,1,73,21
1268,2013-08-16 14:48:00,16.0,14.0,8.0,KenChronicle,Discovered it in England. It's how they eat fish and chips.  Never went back to ketchup. https://t.co/tYIf6bZmX2,1,1,1,1,1,1,0,112,8
1269,2016-12-04 16:47:56,4.0,16.0,12.0,daileyjadon,RT @Robadam69: @VodkaGothBitch Twice?,-1,-1,-1,-1,-1,-1,0,37,7
1270,2010-06-06 15:46:00,6.0,15.0,6.0,snurpknuffle,"Also two ladies are at the table I usually sit at and I want them to leave. Leave, go laugh and talk about The Lord somewhere else.",1,1,1,1,1,1,0,131,6
1271,2015-06-08 21:53:59,8.0,21.0,6.0,anthonywoodboy,"RT @CIA: 1943 - 1946: John joined the @USArmy as an intel officer &amp; expert on Japan’s military forces &amp; served in the Pacific Theater.
#InM…",-1,-1,1,-1,-1,-1,0,149,14
1272,2015-06-14 22:35:09,14.0,22.0,6.0,jeannemccarthy0,RT @RoomOfRumor: #Products 'Your PC may be infected!' Inside the shady world of antivirus telemarketing (PC World) http://t.co/gJ2OivmVwF,-1,-1,-1,-1,-1,-1,1,137,17
1273,2016-06-09 20:16:07,9.0,20.0,6.0,tpartynews,"Illegal Immigrants today..
Democrat on welfare tomorrow! https://t.co/ja0dxwJU5O",-1,-1,-1,-1,-1,1,0,81,6
1274,2011-03-04 17:26:00,4.0,17.0,3.0,Robbie_DeNiro,@ELCEEZUS he knows our generation very well and him putting out that hotline bling MV just to have Twitter meme it was genius,1,1,1,-1,-1,-1,0,125,11
1275,2016-12-19 04:24:21,19.0,4.0,12.0,michellearry,RT @BentleyforTrump: Fo shizzle she iz! #Puke https://t.co/wRTsVYRekl,-1,-1,-1,-1,-1,-1,0,69,11
1276,2010-08-13 12:03:00,13.0,12.0,8.0,princexhermes,and strong feelings are not a detriment. feelings are not a disease to be avoided at all costs. they're vital.,1,-1,1,1,1,-1,0,110,0
1277,2009-03-09 11:00:00,9.0,11.0,3.0,wuthering_alice,"I mean, I'm pretty well- and widely-read and I didn't get 90 percent of what I just read. And I enjoyed Dubliners, for God's sake.",1,-1,1,-1,1,-1,0,130,8
1278,2016-11-08 11:34:21,8.0,11.0,11.0,queenofthewo,"RT @PhunPhactory: #WriteAPanel
1) Children, this is the most haunted house in America.
2) It's where all our hopes and dreams go to die, fa…",-1,-1,-1,-1,-1,-1,0,142,10
1279,2015-09-17 21:14:00,17.0,21.0,9.0,lizaqueno,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
1280,2015-09-20 07:52:00,20.0,7.0,9.0,john_thorsson,"@chuckwoolery @tedcruz @Politics_Matter abrasive, and unelectable in a general election.",1,-1,-1,-1,-1,-1,0,88,2
1281,2015-10-12 02:45:00,12.0,2.0,10.0,Sualte__Keoyfi,2015 spring and autumn with rough leather shoes BIKER BOOTS The high-heeled shoes - Only :‰Ы_ https://t.co/ri8Ow0MjyJ https://t.co/FCzFtB4Swd,1,1,1,1,1,1,0,141,20
1282,2015-09-22 07:03:00,22.0,7.0,9.0,xanderwonder,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens",1,1,1,1,1,-1,0,73,21
